,subject_id,age,hair_type,hair_color,eye_color,monk_scale,fitz_type
25277,5342,adult,straight,black,brown,scale 2,type ii
25278,5342,adult,straight,black,brown,scale 2,type ii
25279,5342,adult,straight,black,brown,scale 2,type ii
25280,5342,adult,straight,black,brown,scale 2,type ii
25281,5342,adult,straight,black,brown,scale 2,type ii
25282,5343,adult,wavy,brunette,brown,scale 3,type iii
25283,5343,adult,wavy,brunette,brown,scale 3,type iii
25284,5343,adult,wavy,brunette,brown,scale 3,type iii
25285,5343,adult,wavy,brunette,brown,scale 3,type iii
25286,5343,adult,wavy,brunette,brown,scale 3,type iii
25287,5343,adult,wavy,brunette,brown,scale 3,type iii
25288,5344,elderly,straight,gray,green,scale 3,type ii
25289,5344,elderly,straight,gray,green,scale 3,type ii
25290,5344,elderly,straight,gray,green,scale 3,type ii
25291,5344,elderly,straight,gray,green,scale 3,type ii
25292,5344,elderly,straight,gray,green,scale 3,type ii
25293,5344,elderly,straight,gray,green,scale 3,type ii
25294,5345,young adult,coily,brunette,brown,scale 9,type vi
25295,5345,young adult,coily,brunette,brown,scale 9,type vi
25296,5345,young adult,coily,brunette,brown,scale 9,type vi
25297,5345,young adult,coily,brunette,brown,scale 9,type vi
25298,5345,young adult,coily,brunette,brown,scale 9,type vi
25299,5346,adult,wavy,brunette,brown,scale 3,type ii
25300,5346,adult,wavy,brunette,brown,scale 3,type ii
25301,5346,adult,wavy,brunette,brown,scale 3,type ii
25302,5346,adult,wavy,brunette,brown,scale 3,type ii
25303,5346,adult,wavy,brunette,brown,scale 3,type ii
25304,5347,adult,straight,blonde,blue,scale 2,type ii
25305,5347,adult,straight,blonde,blue,scale 2,type ii
25306,5347,adult,straight,blonde,blue,scale 2,type ii
25307,5347,adult,straight,blonde,blue,scale 2,type ii
25308,5347,adult,straight,blonde,blue,scale 2,type ii
25309,5347,adult,straight,blonde,blue,scale 2,type ii
25310,5348,adult,straight,brunette,green,scale 4,type iii
25311,5348,adult,straight,brunette,green,scale 4,type iii
25312,5348,adult,straight,brunette,green,scale 4,type iii
25313,5348,adult,straight,brunette,green,scale 4,type iii
25314,5348,adult,straight,brunette,green,scale 4,type iii
25315,5348,adult,straight,brunette,green,scale 4,type iii
25316,5349,young adult,straight,brunette,brown,scale 2,type i
25317,5349,young adult,straight,brunette,brown,scale 2,type i
25318,5349,young adult,straight,brunette,brown,scale 2,type i
25319,5349,young adult,straight,brunette,brown,scale 2,type i
25320,5350,adult,straight,black,green,scale 2,type i
25321,5350,adult,straight,black,green,scale 2,type i
25322,5350,adult,straight,black,green,scale 2,type i
25323,5350,adult,straight,black,green,scale 2,type i
25324,5350,adult,straight,black,green,scale 2,type i
25325,5350,adult,straight,black,green,scale 2,type i
25326,5351,adult,straight,brunette,brown,scale 2,type ii
25327,5351,adult,straight,brunette,brown,scale 2,type ii
25328,5351,adult,straight,brunette,brown,scale 2,type ii
25329,5351,adult,straight,brunette,brown,scale 2,type ii
25330,5351,adult,straight,brunette,brown,scale 2,type ii
25331,5351,adult,straight,brunette,brown,scale 2,type ii
25332,5352,adult,wavy,black,black,scale 7,type v
25333,5352,adult,wavy,black,black,scale 7,type v
25334,5352,adult,wavy,black,black,scale 7,type v
25335,5352,adult,wavy,black,black,scale 7,type v
25336,5352,adult,wavy,black,black,scale 7,type v
25337,5352,adult,wavy,black,black,scale 7,type v
25338,5353,young adult,wavy,brunette,blue,scale 2,type ii
25339,5353,young adult,wavy,brunette,blue,scale 2,type ii
25340,5353,young adult,wavy,brunette,blue,scale 2,type ii
25341,5353,young adult,wavy,brunette,blue,scale 2,type ii
25342,5353,young adult,wavy,brunette,blue,scale 2,type ii
25343,5353,young adult,wavy,brunette,blue,scale 2,type ii
25344,5354,adult,wavy,brunette,brown,scale 2,type ii
25345,5354,adult,wavy,brunette,brown,scale 2,type ii
25346,5354,adult,wavy,brunette,brown,scale 2,type ii
25347,5354,adult,wavy,brunette,brown,scale 2,type ii
25348,5355,adult,wavy,brunette,blue,scale 4,type iv
25349,5355,adult,wavy,brunette,blue,scale 4,type iv
25350,5355,adult,wavy,brunette,blue,scale 4,type iv
25351,5355,adult,wavy,brunette,blue,scale 4,type iv
25352,5355,adult,wavy,brunette,blue,scale 4,type iv
25353,5355,adult,wavy,brunette,blue,scale 4,type iv
25354,5356,young adult,straight,brunette,blue,scale 5,type ii
25355,5356,young adult,straight,brunette,blue,scale 5,type ii
25356,5356,young adult,straight,brunette,blue,scale 5,type ii
25357,5356,young adult,straight,brunette,blue,scale 5,type ii
25358,5356,young adult,straight,brunette,blue,scale 5,type ii
25359,5357,adult,wavy,red,green,scale 3,type ii
25360,5357,adult,wavy,red,green,scale 3,type ii
25361,5357,adult,wavy,red,green,scale 3,type ii
25362,5357,adult,wavy,red,green,scale 3,type ii
25363,5357,adult,wavy,red,green,scale 3,type ii
25364,5357,adult,wavy,red,green,scale 3,type ii
25365,5358,adult,straight,black,hazel,scale 5,type iii
25366,5358,adult,straight,black,hazel,scale 5,type iii
25367,5358,adult,straight,black,hazel,scale 5,type iii
25368,5358,adult,straight,black,hazel,scale 5,type iii
25369,5358,adult,straight,black,hazel,scale 5,type iii
25370,5358,adult,straight,black,hazel,scale 5,type iii
25371,5359,young adult,straight,brunette,blue,scale 3,type ii
25372,5359,young adult,straight,brunette,blue,scale 3,type ii
25373,5359,young adult,straight,brunette,blue,scale 3,type ii
25374,5359,young adult,straight,brunette,blue,scale 3,type ii
25375,5359,young adult,straight,brunette,blue,scale 3,type ii
25376,5359,young adult,straight,brunette,blue,scale 3,type ii
25377,5360,adult,straight,black,hazel,scale 2,type i
25378,5360,adult,straight,black,hazel,scale 2,type i
25379,5360,adult,straight,black,hazel,scale 2,type i
25380,5360,adult,straight,black,hazel,scale 2,type i
25381,5360,adult,straight,black,hazel,scale 2,type i
25382,5360,adult,straight,black,hazel,scale 2,type i
25383,5361,adult,wavy,brunette,blue,scale 2,type ii
25384,5361,adult,wavy,brunette,blue,scale 2,type ii
25385,5361,adult,wavy,brunette,blue,scale 2,type ii
25386,5361,adult,wavy,brunette,blue,scale 2,type ii
25387,5362,young adult,coily,black,brown,scale 8,type vi
25388,5362,young adult,coily,black,brown,scale 8,type vi
25389,5362,young adult,coily,black,brown,scale 8,type vi
25390,5362,young adult,coily,black,brown,scale 8,type vi
25391,5362,young adult,coily,black,brown,scale 8,type vi
25392,5362,young adult,coily,black,brown,scale 8,type vi
25393,5363,adult,wavy,brunette,brown,scale 2,type ii
25394,5363,adult,wavy,brunette,brown,scale 2,type ii
25395,5363,adult,wavy,brunette,brown,scale 2,type ii
25396,5363,adult,wavy,brunette,brown,scale 2,type ii
25397,5363,adult,wavy,brunette,brown,scale 2,type ii
25398,5363,adult,wavy,brunette,brown,scale 2,type ii
25399,5364,young adult,straight,blonde,blue,scale 2,type i
25400,5364,young adult,straight,blonde,blue,scale 2,type i
25401,5364,young adult,straight,blonde,blue,scale 2,type i
25402,5364,young adult,straight,blonde,blue,scale 2,type i
25403,5364,young adult,straight,blonde,blue,scale 2,type i
25404,5364,young adult,straight,blonde,blue,scale 2,type i
25405,5365,adult,coily,black,black,scale 9,type vi
25406,5365,adult,coily,black,black,scale 9,type vi
25407,5365,adult,coily,black,black,scale 9,type vi
25408,5365,adult,coily,black,black,scale 9,type vi
25409,5365,adult,coily,black,black,scale 9,type vi
25410,5365,adult,coily,black,black,scale 9,type vi
25411,5366,adult,wavy,blonde,blue,scale 4,type ii
25412,5366,adult,wavy,blonde,blue,scale 4,type ii
25413,5366,adult,wavy,blonde,blue,scale 4,type ii
25414,5366,adult,wavy,blonde,blue,scale 4,type ii
25415,5366,adult,wavy,blonde,blue,scale 4,type ii
25416,5366,adult,wavy,blonde,blue,scale 4,type ii
25417,5367,adult,coily,black,brown,scale 8,type v
25418,5367,adult,coily,black,brown,scale 8,type v
25419,5367,adult,coily,black,brown,scale 8,type v
25420,5368,adult,straight,brunette,hazel,scale 1,type i
25421,5368,adult,straight,brunette,hazel,scale 1,type i
25422,5368,adult,straight,brunette,hazel,scale 1,type i
25423,5368,adult,straight,brunette,hazel,scale 1,type i
25424,5368,adult,straight,brunette,hazel,scale 1,type i
25425,5369,adult,wavy,brunette,blue,scale 2,type ii
25426,5369,adult,wavy,brunette,blue,scale 2,type ii
25427,5369,adult,wavy,brunette,blue,scale 2,type ii
25428,5369,adult,wavy,brunette,blue,scale 2,type ii
25429,5369,adult,wavy,brunette,blue,scale 2,type ii
25430,5369,adult,wavy,brunette,blue,scale 2,type ii
25431,5370,adult,wavy,blonde,blue,scale 3,type ii
25432,5370,adult,wavy,blonde,blue,scale 3,type ii
25433,5370,adult,wavy,blonde,blue,scale 3,type ii
25434,5371,young adult,straight,brunette,blue,scale 2,type i
25435,5371,young adult,straight,brunette,blue,scale 2,type i
25436,5371,young adult,straight,brunette,blue,scale 2,type i
25437,5371,young adult,straight,brunette,blue,scale 2,type i
25438,5371,young adult,straight,brunette,blue,scale 2,type i
25439,5371,young adult,straight,brunette,blue,scale 2,type i
25440,5372,adult,coily,black,black,scale 10,type vi
25441,5372,adult,coily,black,black,scale 10,type vi
25442,5372,adult,coily,black,black,scale 10,type vi
25443,5372,adult,coily,black,black,scale 10,type vi
25444,5372,adult,coily,black,black,scale 10,type vi
25445,5372,adult,coily,black,black,scale 10,type vi
25446,5373,young adult,straight,brunette,hazel,scale 2,type ii
25447,5373,young adult,straight,brunette,hazel,scale 2,type ii
25448,5373,young adult,straight,brunette,hazel,scale 2,type ii
25449,5373,young adult,straight,brunette,hazel,scale 2,type ii
25450,5373,young adult,straight,brunette,hazel,scale 2,type ii
25451,5373,young adult,straight,brunette,hazel,scale 2,type ii
25452,5374,adult,straight,brunette,blue,scale 3,type ii
25453,5374,adult,straight,brunette,blue,scale 3,type ii
25454,5374,adult,straight,brunette,blue,scale 3,type ii
25455,5374,adult,straight,brunette,blue,scale 3,type ii
25456,5375,young adult,coily,black,black,scale 8,type v
25457,5375,young adult,coily,black,black,scale 8,type v
25458,5375,young adult,coily,black,black,scale 8,type v
25459,5375,young adult,coily,black,black,scale 8,type v
25460,5375,young adult,coily,black,black,scale 8,type v
25461,5376,adult,straight,brunette,brown,scale 2,type ii
25462,5376,adult,straight,brunette,brown,scale 2,type ii
25463,5376,adult,straight,brunette,brown,scale 2,type ii
25464,5376,adult,straight,brunette,brown,scale 2,type ii
25465,5377,adult,straight,black,blue,scale 3,type ii
25466,5377,adult,straight,black,blue,scale 3,type ii
25467,5377,adult,straight,black,blue,scale 3,type ii
25468,5377,adult,straight,black,blue,scale 3,type ii
25469,5377,adult,straight,black,blue,scale 3,type ii
25470,5378,young adult,straight,brunette,brown,scale 4,type iii
25471,5378,young adult,straight,brunette,brown,scale 4,type iii
25472,5378,young adult,straight,brunette,brown,scale 4,type iii
25473,5378,young adult,straight,brunette,brown,scale 4,type iii
25474,5378,young adult,straight,brunette,brown,scale 4,type iii
25475,5379,adult,straight,blonde,blue,scale 2,type ii
25476,5379,adult,straight,blonde,blue,scale 2,type ii
25477,5379,adult,straight,blonde,blue,scale 2,type ii
25478,5379,adult,straight,blonde,blue,scale 2,type ii
25479,5379,adult,straight,blonde,blue,scale 2,type ii
25480,5379,adult,straight,blonde,blue,scale 2,type ii
25481,5380,young adult,straight,black,hazel,scale 3,type ii
25482,5380,young adult,straight,black,hazel,scale 3,type ii
25483,5380,young adult,straight,black,hazel,scale 3,type ii
25484,5380,young adult,straight,black,hazel,scale 3,type ii
25485,5380,young adult,straight,black,hazel,scale 3,type ii
25486,5380,young adult,straight,black,hazel,scale 3,type ii
25487,5381,adult,curly,brunette,blue,scale 2,type i
25488,5381,adult,curly,brunette,blue,scale 2,type i
25489,5381,adult,curly,brunette,blue,scale 2,type i
25490,5381,adult,curly,brunette,blue,scale 2,type i
25491,5381,adult,curly,brunette,blue,scale 2,type i
25492,5381,adult,curly,brunette,blue,scale 2,type i
25493,5382,young adult,coily,black,brown,scale 9,type v
25494,5382,young adult,coily,black,brown,scale 9,type v
25495,5382,young adult,coily,black,brown,scale 9,type v
25496,5382,young adult,coily,black,brown,scale 9,type v
25497,5382,young adult,coily,black,brown,scale 9,type v
25498,5382,young adult,coily,black,brown,scale 9,type v
25499,5383,adult,straight,brunette,brown,scale 2,type ii
25500,5383,adult,straight,brunette,brown,scale 2,type ii
25501,5383,adult,straight,brunette,brown,scale 2,type ii
25502,5383,adult,straight,brunette,brown,scale 2,type ii
25503,5383,adult,straight,brunette,brown,scale 2,type ii
25504,5383,adult,straight,brunette,brown,scale 2,type ii
25505,5384,adult,curly,blonde,green,scale 2,type i
25506,5384,adult,curly,blonde,green,scale 2,type i
25507,5384,adult,curly,blonde,green,scale 2,type i
25508,5384,adult,curly,blonde,green,scale 2,type i
25509,5384,adult,curly,blonde,green,scale 2,type i
25510,5384,adult,curly,blonde,green,scale 2,type i
25511,5385,adult,curly,black,brown,scale 4,type iii
25512,5385,adult,curly,black,brown,scale 4,type iii
25513,5385,adult,curly,black,brown,scale 4,type iii
25514,5385,adult,curly,black,brown,scale 4,type iii
25515,5385,adult,curly,black,brown,scale 4,type iii
25516,5385,adult,curly,black,brown,scale 4,type iii
25517,5386,adult,straight,brunette,gray,scale 2,type i
25518,5386,adult,straight,brunette,gray,scale 2,type i
25519,5386,adult,straight,brunette,gray,scale 2,type i
25520,5386,adult,straight,brunette,gray,scale 2,type i
25521,5386,adult,straight,brunette,gray,scale 2,type i
25522,5386,adult,straight,brunette,gray,scale 2,type i
25523,5387,adult,curly,black,hazel,scale 2,type ii
25524,5387,adult,curly,black,hazel,scale 2,type ii
25525,5387,adult,curly,black,hazel,scale 2,type ii
25526,5387,adult,curly,black,hazel,scale 2,type ii
25527,5387,adult,curly,black,hazel,scale 2,type ii
25528,5387,adult,curly,black,hazel,scale 2,type ii
25529,5388,young adult,straight,blonde,brown,scale 3,type ii
25530,5388,young adult,straight,blonde,brown,scale 3,type ii
25531,5388,young adult,straight,blonde,brown,scale 3,type ii
25532,5388,young adult,straight,blonde,brown,scale 3,type ii
25533,5389,adult,straight,brunette,blue,scale 2,type ii
25534,5389,adult,straight,brunette,blue,scale 2,type ii
25535,5389,adult,straight,brunette,blue,scale 2,type ii
25536,5389,adult,straight,brunette,blue,scale 2,type ii
25537,5389,adult,straight,brunette,blue,scale 2,type ii
25538,5389,adult,straight,brunette,blue,scale 2,type ii
25539,5390,young adult,wavy,brunette,brown,scale 3,type ii
25540,5390,young adult,wavy,brunette,brown,scale 3,type ii
25541,5390,young adult,wavy,brunette,brown,scale 3,type ii
25542,5390,young adult,wavy,brunette,brown,scale 3,type ii
25543,5390,young adult,wavy,brunette,brown,scale 3,type ii
25544,5390,young adult,wavy,brunette,brown,scale 3,type ii
25545,5391,adult,straight,black,brown,scale 7,type iv
25546,5391,adult,straight,black,brown,scale 7,type iv
25547,5391,adult,straight,black,brown,scale 7,type iv
25548,5391,adult,straight,black,brown,scale 7,type iv
25549,5392,adult,straight,brunette,brown,scale 3,type ii
25550,5392,adult,straight,brunette,brown,scale 3,type ii
25551,5392,adult,straight,brunette,brown,scale 3,type ii
25552,5392,adult,straight,brunette,brown,scale 3,type ii
25553,5392,adult,straight,brunette,brown,scale 3,type ii
25554,5392,adult,straight,brunette,brown,scale 3,type ii
25555,5393,adult,straight,black,hazel,scale 2,type i
25556,5393,adult,straight,black,hazel,scale 2,type i
25557,5393,adult,straight,black,hazel,scale 2,type i
25558,5393,adult,straight,black,hazel,scale 2,type i
25559,5393,adult,straight,black,hazel,scale 2,type i
25560,5393,adult,straight,black,hazel,scale 2,type i
25561,5394,adult,coily,black,blue,scale 4,type iii
25562,5394,adult,coily,black,blue,scale 4,type iii
25563,5394,adult,coily,black,blue,scale 4,type iii
25564,5394,adult,coily,black,blue,scale 4,type iii
25565,5394,adult,coily,black,blue,scale 4,type iii
25566,5394,adult,coily,black,blue,scale 4,type iii
25567,5395,adult,straight,gray,hazel,scale 3,type ii
25568,5395,adult,straight,gray,hazel,scale 3,type ii
25569,5395,adult,straight,gray,hazel,scale 3,type ii
25570,5395,adult,straight,gray,hazel,scale 3,type ii
25571,5396,adult,straight,brunette,blue,scale 2,type ii
25572,5396,adult,straight,brunette,blue,scale 2,type ii
25573,5396,adult,straight,brunette,blue,scale 2,type ii
25574,5396,adult,straight,brunette,blue,scale 2,type ii
25575,5396,adult,straight,brunette,blue,scale 2,type ii
25576,5396,adult,straight,brunette,blue,scale 2,type ii
25577,5397,adult,straight,brunette,hazel,scale 3,type ii
25578,5397,adult,straight,brunette,hazel,scale 3,type ii
25579,5397,adult,straight,brunette,hazel,scale 3,type ii
25580,5397,adult,straight,brunette,hazel,scale 3,type ii
25581,5397,adult,straight,brunette,hazel,scale 3,type ii
25582,5397,adult,straight,brunette,hazel,scale 3,type ii
25583,5398,adult,wavy,brunette,green,scale 2,type ii
25584,5398,adult,wavy,brunette,green,scale 2,type ii
25585,5398,adult,wavy,brunette,green,scale 2,type ii
25586,5398,adult,wavy,brunette,green,scale 2,type ii
25587,5398,adult,wavy,brunette,green,scale 2,type ii
25588,5399,adult,straight,brunette,blue,scale 2,type ii
